,id,cloud_cover,source,aoi_code,percentage_valid_pixels,geometry
33,2021-08-05,0.681,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
34,2021-08-08,0.0384,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
35,2021-08-10,3.6523,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
36,2021-08-13,0.0,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
37,2021-08-15,5.092,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
38,2021-08-18,0.0,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
39,2021-08-20,0.2147,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
40,2021-08-23,46.9633,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
41,2021-08-25,0.0,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
42,2021-08-28,0.0,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
43,2021-08-30,33.2153,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
44,2021-09-02,0.0,s2,AOI02,1.0,"POLYGON ((147.4996031608572 -30.444605605264343, 147.7096031608572 -30.444605605264343, 147.7096031608572 -30.234605605264342, 147.4996031608572 -30.234605605264342, 147.4996031608572 -30.444605605264343))"
45,2021-08-03,3.0108,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
46,2021-08-05,40.112,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
47,2021-08-08,2.0378,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
48,2021-08-10,0.0,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
49,2021-08-13,0.0281,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
50,2021-08-15,5.4465,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
51,2021-08-18,0.2876,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
52,2021-08-20,0.6071,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
53,2021-08-23,33.5172,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
54,2021-08-25,0.1036,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
55,2021-08-28,0.0,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
56,2021-08-30,97.7998,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
57,2021-09-02,0.0,s2,AOI0289,1.0,"POLYGON ((147.09959654580408 -30.844618412374587, 147.30959654580408 -30.844618412374587, 147.30959654580408 -30.634618412374586, 147.09959654580408 -30.634618412374586, 147.09959654580408 -30.844618412374587))"
58,2021-08-05,43.652,s2,AOI0299,1.0,"POLYGON ((147.69960316085718 -32.44460560526437, 147.9096031608572 -32.44460560526437, 147.9096031608572 -32.23460560526437, 147.69960316085718 -32.23460560526437, 147.69960316085718 -32.44460560526437))"
59,2021-08-10,0.0,s2,AOI0299,1.0,"POLYGON ((147.69960316085718 -32.44460560526437, 147.9096031608572 -32.44460560526437, 147.9096031608572 -32.23460560526437, 147.69960316085718 -32.23460560526437, 147.69960316085718 -32.44460560526437))"
60,2021-08-15,0.0,s2,AOI0299,1.0,"POLYGON ((147.69960316085718 -32.44460560526437, 147.9096031608572 -32.44460560526437, 147.9096031608572 -32.23460560526437, 147.69960316085718 -32.23460560526437, 147.69960316085718 -32.44460560526437))"
61,2021-08-20,0.0,s2,AOI0299,1.0,"POLYGON ((147.69960316085718 -32.44460560526437, 147.9096031608572 -32.44460560526437, 147.9096031608572 -32.23460560526437, 147.69960316085718 -32.23460560526437, 147.69960316085718 -32.44460560526437))"
62,2021-08-25,0.1242,s2,AOI0299,1.0,"POLYGON ((147.69960316085718 -32.44460560526437, 147.9096031608572 -32.44460560526437, 147.9096031608572 -32.23460560526437, 147.69960316085718 -32.23460560526437, 147.69960316085718 -32.44460560526437))"
63,2021-08-30,99.8591,s2,AOI0299,1.0,"POLYGON ((147.69960316085718 -32.44460560526437, 147.9096031608572 -32.44460560526437, 147.9096031608572 -32.23460560526437, 147.69960316085718 -32.23460560526437, 147.69960316085718 -32.44460560526437))"
64,2021-08-05,43.652,s2,AOI03,1.0,"POLYGON ((147.69960316085718 -32.24460560526437, 147.9096031608572 -32.24460560526437, 147.9096031608572 -32.03460560526437, 147.69960316085718 -32.03460560526437, 147.69960316085718 -32.24460560526437))"
65,2021-08-10,0.0,s2,AOI03,1.0,"POLYGON ((147.69960316085718 -32.24460560526437, 147.9096031608572 -32.24460560526437, 147.9096031608572 -32.03460560526437, 147.69960316085718 -32.03460560526437, 147.69960316085718 -32.24460560526437))"
66,2021-08-15,0.0,s2,AOI03,1.0,"POLYGON ((147.69960316085718 -32.24460560526437, 147.9096031608572 -32.24460560526437, 147.9096031608572 -32.03460560526437, 147.69960316085718 -32.03460560526437, 147.69960316085718 -32.24460560526437))"
67,2021-08-20,0.0,s2,AOI03,1.0,"POLYGON ((147.69960316085718 -32.24460560526437, 147.9096031608572 -32.24460560526437, 147.9096031608572 -32.03460560526437, 147.69960316085718 -32.03460560526437, 147.69960316085718 -32.24460560526437))"
68,2021-08-25,0.1242,s2,AOI03,1.0,"POLYGON ((147.69960316085718 -32.24460560526437, 147.9096031608572 -32.24460560526437, 147.9096031608572 -32.03460560526437, 147.69960316085718 -32.03460560526437, 147.69960316085718 -32.24460560526437))"
69,2021-08-30,99.8591,s2,AOI03,1.0,"POLYGON ((147.69960316085718 -32.24460560526437, 147.9096031608572 -32.24460560526437, 147.9096031608572 -32.03460560526437, 147.69960316085718 -32.03460560526437, 147.69960316085718 -32.24460560526437))"
70,2021-08-05,57.2791,s2,AOI03,1.0,"POLYGON ((147.89960316085717 -32.644605605264374, 148.10960316085718 -32.644605605264374, 148.10960316085718 -32.43460560526437, 147.89960316085717 -32.43460560526437, 147.89960316085717 -32.644605605264374))"
71,2021-08-10,1.937,s2,AOI03,1.0,"POLYGON ((147.89960316085717 -32.644605605264374, 148.10960316085718 -32.644605605264374, 148.10960316085718 -32.43460560526437, 147.89960316085717 -32.43460560526437, 147.89960316085717 -32.644605605264374))"
72,2021-08-15,0.0,s2,AOI03,1.0,"POLYGON ((147.89960316085717 -32.644605605264374, 148.10960316085718 -32.644605605264374, 148.10960316085718 -32.43460560526437, 147.89960316085717 -32.43460560526437, 147.89960316085717 -32.644605605264374))"
73,2021-08-20,0.0,s2,AOI03,1.0,"POLYGON ((147.89960316085717 -32.644605605264374, 148.10960316085718 -32.644605605264374, 148.10960316085718 -32.43460560526437, 147.89960316085717 -32.43460560526437, 147.89960316085717 -32.644605605264374))"
74,2021-08-25,0.0,s2,AOI03,1.0,"POLYGON ((147.89960316085717 -32.644605605264374, 148.10960316085718 -32.644605605264374, 148.10960316085718 -32.43460560526437, 147.89960316085717 -32.43460560526437, 147.89960316085717 -32.644605605264374))"
75,2021-08-30,99.9962,s2,AOI03,1.0,"POLYGON ((147.89960316085717 -32.644605605264374, 148.10960316085718 -32.644605605264374, 148.10960316085718 -32.43460560526437, 147.89960316085717 -32.43460560526437, 147.89960316085717 -32.644605605264374))"
76,2021-08-05,43.652,s2,AOI0316,1.0,"POLYGON ((147.89960316085717 -32.44460560526437, 148.10960316085718 -32.44460560526437, 148.10960316085718 -32.23460560526437, 147.89960316085717 -32.23460560526437, 147.89960316085717 -32.44460560526437))"
77,2021-08-10,0.0,s2,AOI0316,1.0,"POLYGON ((147.89960316085717 -32.44460560526437, 148.10960316085718 -32.44460560526437, 148.10960316085718 -32.23460560526437, 147.89960316085717 -32.23460560526437, 147.89960316085717 -32.44460560526437))"
78,2021-08-15,0.0,s2,AOI0316,1.0,"POLYGON ((147.89960316085717 -32.44460560526437, 148.10960316085718 -32.44460560526437, 148.10960316085718 -32.23460560526437, 147.89960316085717 -32.23460560526437, 147.89960316085717 -32.44460560526437))"
79,2021-08-20,0.0,s2,AOI0316,1.0,"POLYGON ((147.89960316085717 -32.44460560526437, 148.10960316085718 -32.44460560526437, 148.10960316085718 -32.23460560526437, 147.89960316085717 -32.23460560526437, 147.89960316085717 -32.44460560526437))"
80,2021-08-25,0.1242,s2,AOI0316,1.0,"POLYGON ((147.89960316085717 -32.44460560526437, 148.10960316085718 -32.44460560526437, 148.10960316085718 -32.23460560526437, 147.89960316085717 -32.23460560526437, 147.89960316085717 -32.44460560526437))"
81,2021-08-30,99.8591,s2,AOI0316,1.0,"POLYGON ((147.89960316085717 -32.44460560526437, 148.10960316085718 -32.44460560526437, 148.10960316085718 -32.23460560526437, 147.89960316085717 -32.23460560526437, 147.89960316085717 -32.44460560526437))"
82,2021-08-05,43.652,s2,AOI0317,1.0,"POLYGON ((147.89960316085717 -32.24460560526437, 148.10960316085718 -32.24460560526437, 148.10960316085718 -32.03460560526437, 147.89960316085717 -32.03460560526437, 147.89960316085717 -32.24460560526437))"
83,2021-08-10,0.0,s2,AOI0317,1.0,"POLYGON ((147.89960316085717 -32.24460560526437, 148.10960316085718 -32.24460560526437, 148.10960316085718 -32.03460560526437, 147.89960316085717 -32.03460560526437, 147.89960316085717 -32.24460560526437))"
84,2021-08-15,0.0,s2,AOI0317,1.0,"POLYGON ((147.89960316085717 -32.24460560526437, 148.10960316085718 -32.24460560526437, 148.10960316085718 -32.03460560526437, 147.89960316085717 -32.03460560526437, 147.89960316085717 -32.24460560526437))"
85,2021-08-20,0.0,s2,AOI0317,1.0,"POLYGON ((147.89960316085717 -32.24460560526437, 148.10960316085718 -32.24460560526437, 148.10960316085718 -32.03460560526437, 147.89960316085717 -32.03460560526437, 147.89960316085717 -32.24460560526437))"
86,2021-08-25,0.1242,s2,AOI0317,1.0,"POLYGON ((147.89960316085717 -32.24460560526437, 148.10960316085718 -32.24460560526437, 148.10960316085718 -32.03460560526437, 147.89960316085717 -32.03460560526437, 147.89960316085717 -32.24460560526437))"
87,2021-08-30,99.8591,s2,AOI0317,1.0,"POLYGON ((147.89960316085717 -32.24460560526437, 148.10960316085718 -32.24460560526437, 148.10960316085718 -32.03460560526437, 147.89960316085717 -32.03460560526437, 147.89960316085717 -32.24460560526437))"
88,2021-08-05,57.2791,s2,AOI0342,1.0,"POLYGON ((148.09960316085716 -32.84460560526438, 148.30960316085716 -32.84460560526438, 148.30960316085716 -32.634605605264376, 148.09960316085716 -32.634605605264376, 148.09960316085716 -32.84460560526438))"
89,2021-08-10,1.937,s2,AOI0342,1.0,"POLYGON ((148.09960316085716 -32.84460560526438, 148.30960316085716 -32.84460560526438, 148.30960316085716 -32.634605605264376, 148.09960316085716 -32.634605605264376, 148.09960316085716 -32.84460560526438))"
90,2021-08-15,0.0,s2,AOI0342,1.0,"POLYGON ((148.09960316085716 -32.84460560526438, 148.30960316085716 -32.84460560526438, 148.30960316085716 -32.634605605264376, 148.09960316085716 -32.634605605264376, 148.09960316085716 -32.84460560526438))"
91,2021-08-20,0.0,s2,AOI0342,1.0,"POLYGON ((148.09960316085716 -32.84460560526438, 148.30960316085716 -32.84460560526438, 148.30960316085716 -32.634605605264376, 148.09960316085716 -32.634605605264376, 148.09960316085716 -32.84460560526438))"
92,2021-08-25,0.0,s2,AOI0342,1.0,"POLYGON ((148.09960316085716 -32.84460560526438, 148.30960316085716 -32.84460560526438, 148.30960316085716 -32.634605605264376, 148.09960316085716 -32.634605605264376, 148.09960316085716 -32.84460560526438))"
93,2021-08-30,99.9962,s2,AOI0342,1.0,"POLYGON ((148.09960316085716 -32.84460560526438, 148.30960316085716 -32.84460560526438, 148.30960316085716 -32.634605605264376, 148.09960316085716 -32.634605605264376, 148.09960316085716 -32.84460560526438))"
94,2021-08-05,57.2791,s2,AOI0343,1.0,"POLYGON ((148.09960316085716 -32.644605605264374, 148.30960316085716 -32.644605605264374, 148.30960316085716 -32.43460560526437, 148.09960316085716 -32.43460560526437, 148.09960316085716 -32.644605605264374))"
95,2021-08-10,1.937,s2,AOI0343,1.0,"POLYGON ((148.09960316085716 -32.644605605264374, 148.30960316085716 -32.644605605264374, 148.30960316085716 -32.43460560526437, 148.09960316085716 -32.43460560526437, 148.09960316085716 -32.644605605264374))"
96,2021-08-15,0.0,s2,AOI0343,1.0,"POLYGON ((148.09960316085716 -32.644605605264374, 148.30960316085716 -32.644605605264374, 148.30960316085716 -32.43460560526437, 148.09960316085716 -32.43460560526437, 148.09960316085716 -32.644605605264374))"
97,2021-08-20,0.0,s2,AOI0343,1.0,"POLYGON ((148.09960316085716 -32.644605605264374, 148.30960316085716 -32.644605605264374, 148.30960316085716 -32.43460560526437, 148.09960316085716 -32.43460560526437, 148.09960316085716 -32.644605605264374))"
98,2021-08-25,0.0,s2,AOI0343,1.0,"POLYGON ((148.09960316085716 -32.644605605264374, 148.30960316085716 -32.644605605264374, 148.30960316085716 -32.43460560526437, 148.09960316085716 -32.43460560526437, 148.09960316085716 -32.644605605264374))"
99,2021-08-30,99.9962,s2,AOI0343,1.0,"POLYGON ((148.09960316085716 -32.644605605264374, 148.30960316085716 -32.644605605264374, 148.30960316085716 -32.43460560526437, 148.09960316085716 -32.43460560526437, 148.09960316085716 -32.644605605264374))"
100,2021-08-05,43.652,s2,AOI0344,1.0,"POLYGON ((148.09960316085716 -32.44460560526437, 148.30960316085716 -32.44460560526437, 148.30960316085716 -32.23460560526437, 148.09960316085716 -32.23460560526437, 148.09960316085716 -32.44460560526437))"
101,2021-08-10,0.0,s2,AOI0344,1.0,"POLYGON ((148.09960316085716 -32.44460560526437, 148.30960316085716 -32.44460560526437, 148.30960316085716 -32.23460560526437, 148.09960316085716 -32.23460560526437, 148.09960316085716 -32.44460560526437))"
102,2021-08-15,0.0,s2,AOI0344,1.0,"POLYGON ((148.09960316085716 -32.44460560526437, 148.30960316085716 -32.44460560526437, 148.30960316085716 -32.23460560526437, 148.09960316085716 -32.23460560526437, 148.09960316085716 -32.44460560526437))"
103,2021-08-20,0.0,s2,AOI0344,1.0,"POLYGON ((148.09960316085716 -32.44460560526437, 148.30960316085716 -32.44460560526437, 148.30960316085716 -32.23460560526437, 148.09960316085716 -32.23460560526437, 148.09960316085716 -32.44460560526437))"
104,2021-08-25,0.1242,s2,AOI0344,1.0,"POLYGON ((148.09960316085716 -32.44460560526437, 148.30960316085716 -32.44460560526437, 148.30960316085716 -32.23460560526437, 148.09960316085716 -32.23460560526437, 148.09960316085716 -32.44460560526437))"
105,2021-08-30,99.8591,s2,AOI0344,1.0,"POLYGON ((148.09960316085716 -32.44460560526437, 148.30960316085716 -32.44460560526437, 148.30960316085716 -32.23460560526437, 148.09960316085716 -32.23460560526437, 148.09960316085716 -32.44460560526437))"
106,2021-08-05,43.652,s2,AOI0368,1.0,"POLYGON ((148.09960316085716 -32.24460560526437, 148.30960316085716 -32.24460560526437, 148.30960316085716 -32.03460560526437, 148.09960316085716 -32.03460560526437, 148.09960316085716 -32.24460560526437))"
107,2021-08-10,0.0,s2,AOI0368,1.0,"POLYGON ((148.09960316085716 -32.24460560526437, 148.30960316085716 -32.24460560526437, 148.30960316085716 -32.03460560526437, 148.09960316085716 -32.03460560526437, 148.09960316085716 -32.24460560526437))"
108,2021-08-15,0.0,s2,AOI0368,0.9999989020774369,"POLYGON ((148.09960316085716 -32.24460560526437, 148.30960316085716 -32.24460560526437, 148.30960316085716 -32.03460560526437, 148.09960316085716 -32.03460560526437, 148.09960316085716 -32.24460560526437))"
109,2021-08-20,0.0,s2,AOI0368,1.0,"POLYGON ((148.09960316085716 -32.24460560526437, 148.30960316085716 -32.24460560526437, 148.30960316085716 -32.03460560526437, 148.09960316085716 -32.03460560526437, 148.09960316085716 -32.24460560526437))"
110,2021-08-25,0.1242,s2,AOI0368,0.9999989020774369,"POLYGON ((148.09960316085716 -32.24460560526437, 148.30960316085716 -32.24460560526437, 148.30960316085716 -32.03460560526437, 148.09960316085716 -32.03460560526437, 148.09960316085716 -32.24460560526437))"
111,2021-08-30,99.8591,s2,AOI0368,1.0,"POLYGON ((148.09960316085716 -32.24460560526437, 148.30960316085716 -32.24460560526437, 148.30960316085716 -32.03460560526437, 148.09960316085716 -32.03460560526437, 148.09960316085716 -32.24460560526437))"
112,2021-08-05,43.652,s2,AOI0369,1.0,"POLYGON ((148.09960316085716 -32.044605605264366, 148.30960316085716 -32.044605605264366, 148.30960316085716 -31.834605605264365, 148.09960316085716 -31.834605605264365, 148.09960316085716 -32.044605605264366))"
113,2021-08-10,0.0,s2,AOI0369,1.0,"POLYGON ((148.09960316085716 -32.044605605264366, 148.30960316085716 -32.044605605264366, 148.30960316085716 -31.834605605264365, 148.09960316085716 -31.834605605264365, 148.09960316085716 -32.044605605264366))"
114,2021-08-15,0.0,s2,AOI0369,0.9999989019722934,"POLYGON ((148.09960316085716 -32.044605605264366, 148.30960316085716 -32.044605605264366, 148.30960316085716 -31.834605605264365, 148.09960316085716 -31.834605605264365, 148.09960316085716 -32.044605605264366))"
115,2021-08-20,0.0,s2,AOI0369,1.0,"POLYGON ((148.09960316085716 -32.044605605264366, 148.30960316085716 -32.044605605264366, 148.30960316085716 -31.834605605264365, 148.09960316085716 -31.834605605264365, 148.09960316085716 -32.044605605264366))"
116,2021-08-25,0.1242,s2,AOI0369,1.0,"POLYGON ((148.09960316085716 -32.044605605264366, 148.30960316085716 -32.044605605264366, 148.30960316085716 -31.834605605264365, 148.09960316085716 -31.834605605264365, 148.09960316085716 -32.044605605264366))"
117,2021-08-30,99.8591,s2,AOI0369,1.0,"POLYGON ((148.09960316085716 -32.044605605264366, 148.30960316085716 -32.044605605264366, 148.30960316085716 -31.834605605264365, 148.09960316085716 -31.834605605264365, 148.09960316085716 -32.044605605264366))"
118,2021-08-05,62.0954,s2,AOI0370,1.0,"POLYGON ((148.29960316085715 -32.84460560526438, 148.50960316085715 -32.84460560526438, 148.50960316085715 -32.634605605264376, 148.29960316085715 -32.634605605264376, 148.29960316085715 -32.84460560526438))"
119,2021-08-10,18.504,s2,AOI0370,1.0,"POLYGON ((148.29960316085715 -32.84460560526438, 148.50960316085715 -32.84460560526438, 148.50960316085715 -32.634605605264376, 148.29960316085715 -32.634605605264376, 148.29960316085715 -32.84460560526438))"
120,2021-08-15,3.6993,s2,AOI0370,1.0,"POLYGON ((148.29960316085715 -32.84460560526438, 148.50960316085715 -32.84460560526438, 148.50960316085715 -32.634605605264376, 148.29960316085715 -32.634605605264376, 148.29960316085715 -32.84460560526438))"
121,2021-08-20,0.0,s2,AOI0370,1.0,"POLYGON ((148.29960316085715 -32.84460560526438, 148.50960316085715 -32.84460560526438, 148.50960316085715 -32.634605605264376, 148.29960316085715 -32.634605605264376, 148.29960316085715 -32.84460560526438))"
122,2021-08-25,0.0382,s2,AOI0370,1.0,"POLYGON ((148.29960316085715 -32.84460560526438, 148.50960316085715 -32.84460560526438, 148.50960316085715 -32.634605605264376, 148.29960316085715 -32.634605605264376, 148.29960316085715 -32.84460560526438))"
123,2021-08-30,99.8153,s2,AOI0370,1.0,"POLYGON ((148.29960316085715 -32.84460560526438, 148.50960316085715 -32.84460560526438, 148.50960316085715 -32.634605605264376, 148.29960316085715 -32.634605605264376, 148.29960316085715 -32.84460560526438))"
124,2021-08-05,62.0954,s2,AOI0371,1.0,"POLYGON ((148.29960316085715 -32.644605605264374, 148.50960316085715 -32.644605605264374, 148.50960316085715 -32.43460560526437, 148.29960316085715 -32.43460560526437, 148.29960316085715 -32.644605605264374))"
125,2021-08-10,18.504,s2,AOI0371,1.0,"POLYGON ((148.29960316085715 -32.644605605264374, 148.50960316085715 -32.644605605264374, 148.50960316085715 -32.43460560526437, 148.29960316085715 -32.43460560526437, 148.29960316085715 -32.644605605264374))"
126,2021-08-15,3.6993,s2,AOI0371,1.0,"POLYGON ((148.29960316085715 -32.644605605264374, 148.50960316085715 -32.644605605264374, 148.50960316085715 -32.43460560526437, 148.29960316085715 -32.43460560526437, 148.29960316085715 -32.644605605264374))"
127,2021-08-20,0.0,s2,AOI0371,1.0,"POLYGON ((148.29960316085715 -32.644605605264374, 148.50960316085715 -32.644605605264374, 148.50960316085715 -32.43460560526437, 148.29960316085715 -32.43460560526437, 148.29960316085715 -32.644605605264374))"
128,2021-08-25,0.0382,s2,AOI0371,1.0,"POLYGON ((148.29960316085715 -32.644605605264374, 148.50960316085715 -32.644605605264374, 148.50960316085715 -32.43460560526437, 148.29960316085715 -32.43460560526437, 148.29960316085715 -32.644605605264374))"
129,2021-08-30,99.8153,s2,AOI0371,1.0,"POLYGON ((148.29960316085715 -32.644605605264374, 148.50960316085715 -32.644605605264374, 148.50960316085715 -32.43460560526437, 148.29960316085715 -32.43460560526437, 148.29960316085715 -32.644605605264374))"
130,2021-08-05,61.6913,s2,AOI0372,1.0,"POLYGON ((148.29960316085715 -32.44460560526437, 148.50960316085715 -32.44460560526437, 148.50960316085715 -32.23460560526437, 148.29960316085715 -32.23460560526437, 148.29960316085715 -32.44460560526437))"
131,2021-08-10,0.1973,s2,AOI0372,1.0,"POLYGON ((148.29960316085715 -32.44460560526437, 148.50960316085715 -32.44460560526437, 148.50960316085715 -32.23460560526437, 148.29960316085715 -32.23460560526437, 148.29960316085715 -32.44460560526437))"
132,2021-08-15,0.0231,s2,AOI0372,1.0,"POLYGON ((148.29960316085715 -32.44460560526437, 148.50960316085715 -32.44460560526437, 148.50960316085715 -32.23460560526437, 148.29960316085715 -32.23460560526437, 148.29960316085715 -32.44460560526437))"
133,2021-08-20,0.0,s2,AOI0372,1.0,"POLYGON ((148.29960316085715 -32.44460560526437, 148.50960316085715 -32.44460560526437, 148.50960316085715 -32.23460560526437, 148.29960316085715 -32.23460560526437, 148.29960316085715 -32.44460560526437))"
134,2021-08-25,0.0179,s2,AOI0372,1.0,"POLYGON ((148.29960316085715 -32.44460560526437, 148.50960316085715 -32.44460560526437, 148.50960316085715 -32.23460560526437, 148.29960316085715 -32.23460560526437, 148.29960316085715 -32.44460560526437))"
135,2021-08-30,99.9943,s2,AOI0372,1.0,"POLYGON ((148.29960316085715 -32.44460560526437, 148.50960316085715 -32.44460560526437, 148.50960316085715 -32.23460560526437, 148.29960316085715 -32.23460560526437, 148.29960316085715 -32.44460560526437))"
136,2021-08-05,61.6913,s2,AOI0395,1.0,"POLYGON ((148.29960316085715 -32.24460560526437, 148.50960316085715 -32.24460560526437, 148.50960316085715 -32.03460560526437, 148.29960316085715 -32.03460560526437, 148.29960316085715 -32.24460560526437))"
137,2021-08-10,0.1973,s2,AOI0395,1.0,"POLYGON ((148.29960316085715 -32.24460560526437, 148.50960316085715 -32.24460560526437, 148.50960316085715 -32.03460560526437, 148.29960316085715 -32.03460560526437, 148.29960316085715 -32.24460560526437))"
138,2021-08-15,0.0231,s2,AOI0395,1.0,"POLYGON ((148.29960316085715 -32.24460560526437, 148.50960316085715 -32.24460560526437, 148.50960316085715 -32.03460560526437, 148.29960316085715 -32.03460560526437, 148.29960316085715 -32.24460560526437))"
139,2021-08-20,0.0,s2,AOI0395,1.0,"POLYGON ((148.29960316085715 -32.24460560526437, 148.50960316085715 -32.24460560526437, 148.50960316085715 -32.03460560526437, 148.29960316085715 -32.03460560526437, 148.29960316085715 -32.24460560526437))"
140,2021-08-25,0.0179,s2,AOI0395,1.0,"POLYGON ((148.29960316085715 -32.24460560526437, 148.50960316085715 -32.24460560526437, 148.50960316085715 -32.03460560526437, 148.29960316085715 -32.03460560526437, 148.29960316085715 -32.24460560526437))"
141,2021-08-30,99.9943,s2,AOI0395,1.0,"POLYGON ((148.29960316085715 -32.24460560526437, 148.50960316085715 -32.24460560526437, 148.50960316085715 -32.03460560526437, 148.29960316085715 -32.03460560526437, 148.29960316085715 -32.24460560526437))"
142,2021-08-05,61.6913,s2,AOI0396,1.0,"POLYGON ((148.29960316085715 -32.044605605264366, 148.50960316085715 -32.044605605264366, 148.50960316085715 -31.834605605264365, 148.29960316085715 -31.834605605264365, 148.29960316085715 -32.044605605264366))"
143,2021-08-10,0.1973,s2,AOI0396,1.0,"POLYGON ((148.29960316085715 -32.044605605264366, 148.50960316085715 -32.044605605264366, 148.50960316085715 -31.834605605264365, 148.29960316085715 -31.834605605264365, 148.29960316085715 -32.044605605264366))"
